sample_idx,MalConv,AvastStyleConv,BBDnn,NGramConv,EmberGBDT,ResNet18,MalConvRsDel,AvastStyleConvRsDel,BBDnnRsDel,NGramConvRsDel,MalConvRS,AvastStyleConvRS,BBDnnRS,NGramConvRS,MalConvFDRS,AvastStyleConvFDRS,BBDnnFDRS,NGramConvFDRS,MalConvKDRS,AvastStyleConvKDRS,BBDnnKDRS,NGramConvKDRS,MalConvRDRS,AvastStyleConvRDRS,NGramConvRDRS,BBDnnRDRS,MalConvSDRS,AvastStyleConvSDRS,BBDnnSDRS,NGramConvSDRS
787,0.0192816257476806,0.0285766124725341,0.0114867687225341,0.0877954959869384,0.0453085899353027,0.0227530002593994,0.5124168395996094,0.5718650817871094,1.0824689865112305,0.5894179344177246,1.8331291675567627,2.4740560054779053,2.789536237716675,3.693584442138672,0.0077278614044189,0.0117719173431396,0.0139081478118896,0.0423810482025146,0.0065834522247314,0.007413625717163,0.0170192718505859,0.0462450981140136,0.180443525314331,0.2387237548828125,0.414161205291748,0.291741132736206,0.171792984008789,0.2135705947875976,0.226830244064331,0.4054157733917236
788,0.0349502563476562,0.0316963195800781,0.0177574157714843,0.1195800304412841,0.0853998661041259,0.0320217609405517,0.8188338279724121,0.9513754844665528,1.692436456680298,0.962681770324707,2.709723234176636,2.717950820922852,3.1821272373199463,5.444340229034424,0.0175848007202148,0.0098142623901367,0.0138683319091796,0.0555238723754882,0.0137290954589843,0.0073912143707275,0.0168492794036865,0.0601930618286132,0.2333612442016601,0.2423417568206787,0.5440073013305664,0.260103702545166,0.232023000717163,0.2110943794250488,0.219069242477417,0.5500738620758057
789,0.030625581741333,0.0286402702331542,0.0113635063171386,0.111478567123413,0.0562174320220947,0.0259575843811035,0.6333088874816895,0.7384755611419678,1.3423988819122314,0.7430152893066406,2.296371936798096,2.5093636512756348,2.9315147399902344,4.434886693954468,0.0090110301971435,0.0099406242370605,0.013737678527832,0.054361343383789,0.0076994895935058,0.0072870254516601,0.017174482345581,0.0546696186065673,0.2093820571899414,0.2332141399383545,0.5384674072265625,0.2664563655853271,0.2111148834228515,0.2151403427124023,0.2195005416870117,0.5223913192749023
790,0.0178034305572509,0.0274581909179687,0.0114274024963378,0.083176851272583,0.0430526733398437,0.0208597183227539,0.4393708705902099,0.4798390865325928,0.9334352016448976,0.5074737071990967,1.6071884632110596,2.3381032943725586,2.663884162902832,3.1112070083618164,0.006359577178955,0.0098886489868164,0.0140707492828369,0.038945198059082,0.0062277317047119,0.0072765350341796,0.0169861316680908,0.0385053157806396,0.1500008106231689,0.2226903438568115,0.3868145942687988,0.2679095268249511,0.1430838108062744,0.2262976169586181,0.2270350456237793,0.3399319648742676
791,0.0406169891357421,0.0287554264068603,0.0114567279815673,0.119997501373291,0.1225850582122802,0.0443940162658691,1.2884798049926758,1.42665696144104,2.573336839675904,1.4943480491638184,3.537747621536255,3.479067087173462,3.592586040496826,6.024117708206177,0.0174424648284912,0.0095024108886718,0.0143589973449707,0.0543513298034668,0.0146880149841308,0.0074119567871093,0.016953706741333,0.0592877864837646,0.2202520370483398,0.2238354682922363,0.5646882057189941,0.2616159915924072,0.2195253372192382,0.2275562286376953,0.2280435562133789,0.5598328113555908
792,0.0405535697937011,0.0240380764007568,0.0219433307647705,0.1196494102478027,0.1293921470642089,0.0469162464141845,1.3700871467590332,1.5063481330871582,2.7466607093811035,1.700488805770874,3.313960552215576,3.4364447593688965,3.597438335418701,6.080263614654541,0.0179052352905273,0.0099232196807861,0.0145549774169921,0.0557301044464111,0.0147178173065185,0.0073473453521728,0.01717209815979,0.0599150657653808,0.2201991081237793,0.2319400310516357,0.5528910160064697,0.2503933906555176,0.2208447456359863,0.2195227146148681,0.2287719249725341,0.5534873008728027
793,0.0031375885009765,0.0202744007110595,0.0125422477722167,0.0091838836669921,0.008697509765625,0.00948166847229,0.0667154788970947,0.0880453586578369,0.1496534347534179,0.0670902729034423,0.2197554111480713,0.3949034214019775,1.590946912765503,0.431260347366333,0.0022802352905273,0.0039577484130859,0.0076355934143066,0.0064473152160644,0.0025646686553955,0.0025815963745117,0.0100114345550537,0.0037066936492919,0.0088369846343994,0.0359327793121337,0.0418417453765869,0.172325849533081,0.0080490112304687,0.0332376956939697,0.1672091484069824,0.0422756671905517
794,0.0065371990203857,0.0116491317749023,0.0116658210754394,0.0144579410552978,0.0166993141174316,0.0133130550384521,0.1624655723571777,0.1847167015075683,0.3592095375061035,0.2045958042144775,0.6469645500183105,1.1155345439910889,2.210365295410156,1.3209216594696045,0.0033824443817138,0.0065288543701171,0.0145370960235595,0.0038604736328125,0.0026614665985107,0.0041384696960449,0.0176653861999511,0.0039119720458984,0.0572233200073242,0.0958955287933349,0.1356430053710937,0.2226243019104004,0.052056074142456,0.1035752296447753,0.2363777160644531,0.1412246227264404
795,0.0458037853240966,0.0323274135589599,0.0116395950317382,0.1174802780151367,0.3048608303070068,0.0904483795166015,2.7750585079193115,4.540939569473267,6.257551908493042,4.65804648399353,5.124764919281006,5.402386426925659,5.948055982589722,8.31084942817688,0.0239942073822021,0.0098993778228759,0.0260517597198486,0.0577700138092041,0.021756887435913,0.0080623626708984,0.0210886001586914,0.0582020282745361,0.2428712844848632,0.2258908748626709,0.5231301784515381,0.2278926372528076,0.2173454761505127,0.208787202835083,0.2247424125671386,0.534132719039917
796,0.0456397533416748,0.0325105190277099,0.011786937713623,0.1212818622589111,0.288691759109497,0.0899252891540527,2.9155726432800293,5.116841077804565,5.353631258010864,4.656404256820679,5.19684648513794,6.341125011444092,6.918827056884766,8.464534282684326,0.0178220272064209,0.0101871490478515,0.0148937702178955,0.0532443523406982,0.0149717330932617,0.0079772472381591,0.0212936401367187,0.0580651760101318,0.242380142211914,0.229264497756958,0.5546629428863525,0.2294034957885742,0.2149288654327392,0.2119274139404297,0.2318124771118164,0.5355215072631836
797,0.0217790603637695,0.0264081954956054,0.0114490985870361,0.097477912902832,0.0487363338470459,0.0244243144989013,0.5833442211151123,0.7724840641021729,1.181771993637085,0.6831035614013672,2.0286338329315186,2.631512403488159,3.4155638217926025,4.255623817443848,0.0084044933319091,0.0098967552185058,0.0146424770355224,0.0465075969696044,0.007709264755249,0.0075507164001464,0.0172042846679687,0.0469419956207275,0.2086541652679443,0.2258994579315185,0.4719371795654297,0.2291913032531738,0.1803047657012939,0.22914719581604,0.2282893657684326,0.4348042011260986
798,0.0051095485687255,0.0084083080291748,0.0115280151367187,0.0137419700622558,0.0149564743041992,0.0117654800415039,0.142026662826538,0.188368558883667,0.2851700782775879,0.1494989395141601,0.4838094711303711,0.8952820301055908,2.5391180515289307,1.0459372997283936,0.0028738975524902,0.0062084197998046,0.0137252807617187,0.0065131187438964,0.0025393962860107,0.0038845539093017,0.0171260833740234,0.004382848739624,0.0449676513671875,0.0846307277679443,0.1015985012054443,0.2301211357116699,0.0362024307250976,0.0701656341552734,0.2221503257751464,0.1036577224731445
799,0.0117053985595703,0.0345444679260253,0.0113115310668945,0.053518533706665,0.0276687145233154,0.0168240070343017,0.3067543506622314,0.4268860816955566,0.6785001754760742,0.3589296340942383,1.1481423377990725,2.088095664978028,2.7385027408599854,2.609472751617432,0.0042927265167236,0.0086181163787841,0.0142123699188232,0.019036054611206,0.005530834197998,0.0145244598388671,0.0172293186187744,0.025897741317749,0.1103153228759765,0.2212634086608886,0.2529397010803222,0.230273962020874,0.0993885993957519,0.2064971923828125,0.2147979736328125,0.2451519966125488
800,0.036729097366333,0.02545166015625,0.01127290725708,0.1196897029876709,0.238300085067749,0.0466854572296142,1.3728206157684326,2.0375680923461914,2.562297105789185,1.636949062347412,3.6037793159484863,3.5416853427886963,3.739892482757568,6.3568854331970215,0.0183637142181396,0.0097322463989257,0.0139291286468505,0.052610158920288,0.0154435634613037,0.0076363086700439,0.0173757076263427,0.0588560104370117,0.2317695617675781,0.2347166538238525,0.5723869800567627,0.2306303977966308,0.2175061702728271,0.2162418365478515,0.2235682010650634,0.5468852519989014
