sample_idx,MalConv,AvastStyleConv,BBDnn,NGramConv,EmberGBDT,ResNet18,MalConvRsDel,AvastStyleConvRsDel,BBDnnRsDel,NGramConvRsDel,MalConvRS,AvastStyleConvRS,BBDnnRS,NGramConvRS,MalConvFDRS,AvastStyleConvFDRS,BBDnnFDRS,NGramConvFDRS,MalConvKDRS,AvastStyleConvKDRS,BBDnnKDRS,NGramConvKDRS,MalConvRDRS,AvastStyleConvRDRS,NGramConvRDRS,BBDnnRDRS,MalConvSDRS,AvastStyleConvSDRS,BBDnnSDRS,NGramConvSDRS
517,0.0004286766052246,0.0005784034729003,0.0005576610565185,0.0003840923309326,0.1316852569580078,0.0413362979888916,1.0713341236114502,1.0708372592926023,1.0775299072265625,1.0771472454071045,0.6303904056549072,0.266937255859375,0.058361530303955,0.6656765937805176,0.0008368492126464,0.0008683204650878,0.0007758140563964,0.000809907913208,0.0007154941558837,0.0008745193481445,0.0008189678192138,0.00065279006958,0.0014960765838623,0.001657485961914,0.001436710357666,0.0016369819641113,0.0015168190002441,0.0015835762023925,0.0015299320220947,0.0013062953948974
518,0.0009481906890869,0.0038602352142333,0.0005328655242919,0.0010395050048828,0.0301589965820312,0.0122027397155761,0.2414147853851318,0.2422664165496826,0.2486305236816406,0.2475748062133789,0.3471403121948242,0.2710118293762207,0.0586943626403808,0.2890365123748779,0.0007038116455078,0.0008513927459716,0.0007779598236083,0.0006482601165771,0.0012576580047607,0.0036377906799316,0.0008461475372314,0.0012133121490478,0.0015492439270019,0.0037753582000732,0.0018064975738525,0.0015833377838134,0.0009975433349609,0.001150369644165,0.0011322498321533,0.0009646415710449
519,0.0009512901306152,0.0033154487609863,0.0005192756652832,0.0010478496551513,0.0140082836151123,0.0065920352935791,0.0989458560943603,0.0932340621948242,0.1041016578674316,0.1028776168823242,0.193242073059082,0.147538423538208,0.0589320659637451,0.0952410697937011,0.0006263256072998,0.000762939453125,0.0007438659667968,0.0005590915679931,0.0012469291687011,0.0038318634033203,0.0008137226104736,0.0016236305236816,0.0021686553955078,0.0052142143249511,0.0017580986022949,0.0016405582427978,0.0013344287872314,0.0015606880187988,0.0015404224395751,0.0010895729064941
520,0.0009262561798095,0.0035834312438964,0.0048859119415283,0.0013060569763183,0.0086071491241455,0.0038368701934814,0.0479626655578613,0.0464146137237548,0.0531184673309326,0.0537066459655761,0.0888702869415283,0.0799324512481689,0.0854034423828125,0.0456254482269287,0.0005769729614257,0.0007493495941162,0.0007355213165283,0.000518798828125,0.0012128353118896,0.0008141994476318,0.0041878223419189,0.0014433860778808,0.002051830291748,0.0016443729400634,0.002481460571289,0.00468111038208,0.0013346672058105,0.0014848709106445,0.0015687942504882,0.0013055801391601
521,0.0009329319000244,0.0035629272460937,0.004526138305664,0.001194953918457,0.009293794631958,0.0043632984161376,0.0584809780120849,0.0550060272216796,0.0641989707946777,0.0660579204559326,0.0728135108947753,0.0585188865661621,0.0887985229492187,0.0566556453704834,0.0005807876586914,0.0007269382476806,0.000734806060791,0.0005149841308593,0.001246690750122,0.0038859844207763,0.0050444602966308,0.0014345645904541,0.0020270347595214,0.0016438961029052,0.0024540424346923,0.0066237449645996,0.0013246536254882,0.0014798641204833,0.0015459060668945,0.0012693405151367
522,0.0009412765502929,0.0005731582641601,0.0005862712860107,0.0013270378112792,0.0396838188171386,0.0149860382080078,0.3386683464050293,0.3403339385986328,0.3458712100982666,0.3495805263519287,0.4582579135894775,0.249497652053833,0.0995697975158691,0.4953627586364746,0.0013701915740966,0.0008580684661865,0.0007712841033935,0.0017824172973632,0.0012428760528564,0.0008847713470458,0.0008773803710937,0.0016295909881591,0.0020647048950195,0.0016114711761474,0.0024220943450927,0.0022542476654052,0.0013492107391357,0.0014784336090087,0.0014624595642089,0.0012998580932617
523,0.0004472732543945,0.0005643367767333,0.0005946159362792,0.0004191398620605,0.3140492439270019,0.101445198059082,2.0574047565460205,2.0506584644317627,2.0563302040100098,2.0515172481536865,0.5886647701263428,0.2534735202789306,0.0588619709014892,0.5551302433013916,0.0008139610290527,0.0008685588836669,0.0006980895996093,0.0008153915405273,0.0007171630859375,0.0008578300476074,0.0007412433624267,0.0005943775177001,0.0011756420135498,0.0012753009796142,0.0011482238769531,0.0013577938079833,0.001124620437622,0.0012528896331787,0.0012853145599365,0.00111985206604
524,0.0010406970977783,0.0027966499328613,0.0047266483306884,0.0010490417480468,0.0085513591766357,0.0042288303375244,0.0499157905578613,0.049487829208374,0.0561835765838623,0.0574812889099121,0.0474085807800293,0.0492205619812011,0.0539100170135498,0.0636818408966064,0.0006537437438964,0.0008044242858886,0.0008072853088378,0.0005707740783691,0.0013306140899658,0.0008425712585449,0.0052132606506347,0.0017809867858886,0.0021610260009765,0.0017039775848388,0.0018861293792724,0.0051817893981933,0.0013926029205322,0.001591682434082,0.0015516281127929,0.0010130405426025
525,0.0004587173461914,0.0006239414215087,0.0006334781646728,0.0004394054412841,0.2892477512359619,0.0935354232788086,1.9103326797485352,1.9135887622833248,1.9178972244262693,1.9143528938293457,0.6053550243377686,0.3163380622863769,0.0580110549926757,0.6729207038879395,0.0008683204650878,0.000812292098999,0.000852346420288,0.0008192062377929,0.0007784366607666,0.0008981227874755,0.0008869171142578,0.0007228851318359,0.0014002323150634,0.0016834735870361,0.0012667179107666,0.0022451877593994,0.0014464855194091,0.001643419265747,0.0013411045074462,0.0013275146484375
526,0.0010323524475097,0.0034220218658447,0.0005650520324707,0.0013296604156494,0.0199811458587646,0.0105721950531005,0.1531808376312255,0.1523206233978271,0.1611137390136718,0.1585586071014404,0.184324026107788,0.1951203346252441,0.0610938072204589,0.1953928470611572,0.0015339851379394,0.0045537948608398,0.0007996559143066,0.0019543170928955,0.0013625621795654,0.0036659240722656,0.0008540153503417,0.0013113021850585,0.0020771026611328,0.0046620368957519,0.0020117759704589,0.0013873577117919,0.0011565685272216,0.0012471675872802,0.001495361328125,0.0010347366333007
